identifiant,commemore,adresse_complete,precision_adresse,empty,xy.lon,xy.lat
992.0,Eleves de ces ecoles morts en déportation parce que nés juifs,21 rue des Amiraux 75018 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75018.0,2.350169,48.894656
1115.0,Cyrille DESROCHES,"21, rue de la Py 75020 Paris",,75020.0,2.40501,48.865329
732.0,Pierre DURAND,Parc Montsouris 75014 Paris,,75014.0,2.337632,48.822794
109.0,DEPORTES ISRAELITES,"24-26, rue des Ecouffes 75004 Paris",,75004.0,2.358593,48.856812
345.0,RESISTANTS TORTURES,"42, rue Bassano 75008 Paris",,75008.0,2.29906,48.870374
535.0,Eleves de ces ecoles morts en déportation parce que nés juifs,24 rue St Sébastien,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75011.0,2.369434,48.861114
1212.0,Eleves de ces ecoles morts en déportation parce que nés juifs,149 avenue Gambetta 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.402714,48.869988
175.0,René SITTERLIN,"47, quai de la Tournelle 75005 Paris",,75005.0,2.35215,48.850803
832.0,Pierre BROSSOLETTE,"89, rue de la Pompe 75016 Paris",,75016.0,2.278131,48.864683
942.0,GARDIENS DE LA PAIX,79/81 rue de clignancourt Poste de police 75018 Paris,,75018.0,2.348108,48.889734
1151.0,Emile REINHARD,"3, square de Gascogne 75020 Paris",,75020.0,2.411123,48.854232
785.0,Philippe CHEVRIER,"9, rue des Morillons 75015 Paris",,75015.0,2.296624,48.834243
31.0,Jacques BIDAUT,"8, rue de la Banque Mairie du 2ème arrondissement 75002 Paris","(cour intérieure, à  gauche)",75002.0,2.340448,48.86683
55.0,François CHAVANON,"8, rue Réaumur 75003 Paris",,75003.0,2.359123,48.864942
1195.0,Eleves de ces ecoles morts en déportation parce que nés juifs,21 rue de la Bidassoa Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.393827,48.866016
936.0,Jean DESFARGES,"59, rue des Trois Frères 75018 Paris",,75018.0,2.338364,48.885535
46.0,Eleves de ces ecoles morts en déportation parce que nés juifs,44 rue des Jeà»neurs 75002 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75002.0,2.34353,48.86984
1211.0,Eleves de ces ecoles morts en déportation parce que nés juifs,103 avenue Gambetta 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.399962,48.866818
659.0,GARDE REPUBLICAINE,"146, blvd de l'hopital Mairie du XIIIeme hall interieur 75013 Paris",,75013.0,2.38024,48.828474
114.0,ECOLE DU TRAVAIL,"4 bis, rue des Rosiers 75004 Paris",Sur le mur (dans le Hall d'entrée),75004.0,2.360462,48.856696
180.0,Eleves de ces ecoles morts en déportation parce que nés juifs,2 rue Pierre Brossolette 75005 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75005.0,2.347603,48.841971
91.0,Eleves de ces ecoles morts en déportation parce que nés juifs,Lycée turgot 69 rue de Turbigo 75003 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75003.0,2.358616,48.866138
154.0,Guy BASSEAU,52 boulevard Saint-Germain 75005 Paris,,75005.0,2.349823,48.849922
1171.0,Eleves de ces ecoles morts en déportation parce que nés juifs,42 rue de la Mare 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.389959,48.871094
1144.0,René NOEL,"154, boulevard Davout 75020 Paris",,75020.0,2.409469,48.861938
428.0,Edouard MAURY,"123, quai de Jemmapes 75010 Paris",,75010.0,2.366295,48.874731
304.0,Robert Et Etienne PELLETIER,93 rue du Bac 75007 Paris,,75007.0,2.323913,48.853677
1072.0,Eleves de ces ecoles morts en déportation parce que nés juifs,1 rue général Lassalle,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75019.0,2.381214,48.874256
830.0,Colonel Pierre BOURGOIN,"78, avenue Mozart 75016 Paris",,75016.0,2.26815,48.852742
75.0,Raymonde ROYALE,"8, rue au Maire 75003 Paris",,75003.0,2.356967,48.864581
1181.0,Eleves de ces ecoles morts en déportation parce que nés juifs,97 rue des pyrénées 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.405253,48.855032
575.0,Marco LAZARD,Square Albert Tournaire 75012 Paris,,75012.0,,
688.0,Jean PREVOST,88 rue de la Glacière 75013 Paris,,75013.0,2.344339,48.832704
122.0,René LABOUDANCE,"Face au 42, rue de Rivoli Mairie du IVème arrondissement 75004 Paris",,75004.0,2.355876,48.856572
6.0,Les CLOCHES DES HALLES,"14, rue Sauval 75001 Paris",,75001.0,2.342586,48.862003
341.0,André PROCHASSON,"116, avenue des Champs-Elysées 75008 Paris",,75008.0,2.300938,48.872265
628.0,Célestino ALFONSO,"16, rue de Tolbiac 75013 Paris",,75013.0,2.374815,48.829629
982.0,Eleves de ces ecoles morts en déportation parce que nés juifs,29 rue Marcadet 75018 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75018.0,2.352799,48.890331
565.0,COMITE CLANDESTIN DE LA LIBERATION DU XIIème,Rue Descos Mairie du XIIème arrondissement 75012 Paris,Hall d'honneur de la mairie,75012.0,2.388025,48.841297
771.0,Eleves de ces ecoles morts en déportation parce que nés juifs,12 rue Séverro 75014 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75014.0,2.323515,48.832453
515.0,Marcel RAJMAN,"1, rue des Immeubles Industriels 75011 Paris",,75011.0,2.3928000000000003,48.849091
556.0,Eleves de ces ecoles morts en déportation parce que nés juifs,10 rue Keller 75011 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75011.0,2.376524,48.854001
534.0,Eleves de ces ecoles morts en déportation parce que nés juifs,3 rue de Belzunce Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75011.0,2.383213,48.856404
693.0,Eleves de ces ecoles morts en déportation parce que nés juifs,13 rue Fagon 75013 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75013.0,2.357048,48.832509
1125.0,Louis GODEFROY,"11, rue des Envierges 75020 Paris",,75020.0,2.386411,48.871846
701.0,Eleves de ces ecoles morts en déportation parce que nés juifs,103 avenue de Choisy 75013 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75013.0,2.360688,48.824961
59.0,Lucien GOHIER,"1, place de la République 75003 Paris",,75003.0,2.364483,48.866385
1004.0,Eleves de ces ecoles morts en déportation parce que nés juifs,4 rue Charles Hermite 75018 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75018.0,2.36866,48.899893
1081.0,Eleves de ces ecoles morts en déportation parce que nés juifs,47 rue Armand Carrel 75019 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75019.0,2.375772,48.882699
329.0,René FISCHER,"50, rue Laborde Angle boulevard Haussmann 75008 Paris",,75008.0,2.315441,48.874821
256.0,Eleves de ces ecoles morts en déportation parce que nés juifs,42 rue Madame 75006 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75006.0,2.331602,48.848934
82.0,Eleves de ces ecoles morts en déportation parce que nés juifs,6 rue Paul dubois 75003 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75003.0,2.361359,48.86533
260.0,Bertie ALBRECHT,"16, rue de l'Université 75007 Paris",,75007.0,2.330488,48.856824
753.0,Rémi REMY,"64, rue Jean Moulin 75014 Paris",,75014.0,2.32088,48.825364
1201.0,Eleves de ces ecoles morts en déportation parce que nés juifs,52 rue Planchat 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.396688,48.855684
458.0,Eleves de ces ecoles morts en déportation parce que nés juifs,17 rue de Marseille 75010 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75010.0,2.363814,48.871747
1159.0,Louis THOREZ,"17, rue des Amandiers 75020 Paris",,75020.0,2.388584,48.863577
528.0,Eleves de ces ecoles morts en déportation parce que nés juifs,8 Cité Voltaire,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75011.0,2.390494,48.85265
221.0,GUIERRE Jacques,Théatre de l 'Odéon 75006 Paris,(colonne de gauche en regardant la façade principale),75006.0,2.338704,48.850888
1174.0,Eleves de ces ecoles morts en déportation parce que nés juifs,104 rue de Belleville 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.386624,48.874452
1173.0,Eleves de ces ecoles morts en déportation parce que nés juifs,6 rue de Tlemcen 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.386913,48.864405
677.0,MEMORIAL,Gare d'Austerlitz 75013 Paris,Cour des départs zone nÂ° 1,75013.0,2.366051,48.841832
1155.0,Frida SALOMON,"1, rue Mouraud 75020 Paris",,75020.0,2.408001,48.854557
374.0,Eleves de ces ecoles morts en déportation parce que nés juifs,Lycée Jacques Decour 12 avenue Trudaine 75009 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75009.0,2.343411,48.881483
759.0,Maurice TAYLOR,"4, villa Coeur de Vey 75014 Paris",,75014.0,2.328114,48.830274
19.0,François MARTINE,"1, rue du Jour 75001 Paris",,75001.0,2.343996,48.863413
369.0,Eleves de ces ecoles morts en déportation parce que nés juifs,35 rue Milton 75009 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75009.0,2.341836,48.879488
691.0,Joseph SUIRE,"38-40, avenue des Gobelins 75013 Paris",,75013.0,2.352547,48.835349
893.0,"LE 18 MAI 1944... HEILBRONNER, SALOMON",Cité des Fleurs au nÂ° 25 75017 Paris,,75017.0,2.320335,48.892652
325.0,André DELOBELLE,"11, rue de Washington 75008 Paris",,75008.0,2.302195,48.872692
1198.0,Eleves de ces ecoles morts en déportation parce que nés juifs,,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.355582,48.851745
605.0,Eleves de ces ecoles morts en déportation parce que nés juifs,5 rue jean bouton 75012 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75012.0,2.376746,48.845698
1160.0,VAN DER HEYDEN,"9, rue Victor Letalle 75020 Paris",,75020.0,2.385523,48.866905
1007.0,Eleves de ces ecoles morts en déportation parce que nés juifs,7 rue Gustave Rouanet 75018 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75018.0,2.340207,48.896348
748.0,MEMORIAL,"2, place Ferdinand Brunot Mairie du XIVeme 75014 Paris",,75014.0,2.326839,48.832991
406.0,10 FRANCAIS,Rue de Maubeuge 75010 Paris,,75010.0,2.352233,48.880841
589.0,MEMORIAL DES GARDIENS DE LA PAIX,"5, rue Bignon 75012 Paris",,75012.0,2.388681,48.84062
1129.0,Marcel IMBERT,"66, rue des Orteaux 75020 Paris",,75020.0,2.4045,48.856197
1023.0,Maurice Et Jean CADET,"82, rue de la Villette 75019 Paris",,75019.0,2.388314,48.878602
792.0,Jules EIDELMAN,"150, rue du Théà¢tre 75015 Paris",,75015.0,2.297433,48.845254
153.0,Jean BACHELET,"79, boulevard Saint-Michel 75005 Paris",,75005.0,2.3402,48.845753
160.0,FRONT NATIONAL DU Vème ARRONDISSEMENT,"Face au 7, quai de Montebello 75005 Paris",,75005.0,2.349269,48.851795
704.0,Eleves de ces ecoles morts en déportation parce que nés juifs,40 et 46 rue Jenner 75013 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75013.0,2.360667,48.836123
14.0,Guy LECOMTE,Place de la Concorde 75001 Paris,(côté rue de Rivoli),75001.0,2.343103,48.862862
297.0,Gabriel MASSE,"Face au 75, quai d'Orsay 75007 Paris",sur le parapet,75007.0,2.304699,48.862217
1121.0,André DURAND,"23, rue d'Eupatoria 75020 Paris",,75020.0,2.387881,48.869035
226.0,Jean KOPITOVITCH,rue Monsieur le Prince 75006 Paris,,75006.0,2.340129,48.849482
1043.0,HOPITAL ROBERT DEBRE,Boulevard Serurier 75019 Paris,,75019.0,2.398206,48.882779
414.0,HOMMAGE AUX MORTS DE LA RESISTANCE,75010 Paris,Rue du Faubourg Saint-Martin (mairie),75010.0,2.351862,48.875107
27.0,Jean-claude TOUCHE,Place de la Concorde 75001 Paris,(côté rue de Rivoli),75001.0,2.343103,48.862862
418.0,René JOLY,,,75010.0,2.355582,48.851745
424.0,LIBERATION DE PARIS,"12, place de la République 75010 Paris",Caserne Verines (intérieur),75010.0,2.363824,48.868234
814.0,Georges RABEIL,"11, rue du Laos 75015 Paris",,75015.0,2.301197,48.850141
884.0,André CALMEL,"53, rue des Dames 75017 Paris",,75017.0,2.32202,48.883882
966.0,Pierre TIMBAUD,"88 bis, rue Riquet 75018 Paris",,75018.0,2.361862,48.890083
283.0,Marcel HERAUT,"110, rue de Grenelle 75007 Paris",(Ministère de l'Education Nationale),75007.0,2.320797,48.856634
962.0,Maurice ROBION,Place Albert Kahn 75018 Paris,,75018.0,2.346127,48.895824
1124.0,Marie-thérèse FLEURY,"5, rue Dulaure 75020 Paris",,75020.0,2.410392,48.866533
905.0,Eleves de ces ecoles morts en déportation parce que nés juifs,21 rue du capitaine lagache 75017 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75017.0,2.325264,48.892147
441.0,André ROBIN,"9, rue Saint- Vincent de Paul 75010 Paris",,75010.0,2.352172,48.880224
734.0,Andre GEO,"9, rue Marguerin 75014 Paris",,75014.0,2.328632,48.827112
396.0,DISPENSAIRE D'AIDE MEDICALE,"14, rue Paradis 75010 Paris",,75010.0,2.353927,48.874725
567.0,DEPORTATION,"72, rue Claude Decaen 75012 Paris",,75012.0,2.397607,48.837546
632.0,Roger BAILLET,"47, boulevard de l'Hôpital 75013 Paris",,75013.0,2.362259,48.840293
1045.0,Enfants JUIFS,"70, avenue Secrétan 75019 Paris",,75019.0,2.37659,48.879696
287.0,Pierre LASALLA,"51, boulevard de la Tour-Maubourg 75007 Paris",,75007.0,2.309938,48.856722
529.0,Eleves de ces ecoles morts en déportation parce que nés juifs,39 rue Alexandre Dumas 75011 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75011.0,2.393242,48.853745
1209.0,Eleves de ces ecoles morts en déportation parce que nés juifs,9 rue Bretonneau 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.40319,48.867721
248.0,Jean REVERS,"66, boulevard Saint-Michel 75006 Paris",,75006.0,2.33865,48.84376
574.0,Suzanne LASNE,"23, avenue du Docteur Arnold Netter 75012 Paris",,75012.0,2.404958,48.842361
762.0,Eleves de ces ecoles morts en déportation parce que nés juifs,48 rue Hippolyte Maindron 75014 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75014.0,2.320552,48.830397
845.0,Toussaint GALLET,33 rue Poussin 75016 Paris,,75016.0,2.261564,48.848441
417.0,Pierre JAMET,"170, rue du Faubourg Saint-Denis 75010 Paris",,75010.0,2.357452,48.879869
66.0,Jean-fernand LECOQ,"32, rue Volta 75003 Paris",(angle rue de Turbigo),75003.0,2.357605,48.865894
1056.0,Edmond MICHELET,"32, avenue Laumière 75019 Paris",,75019.0,2.379909,48.884815
1218.0,Eleves de ces ecoles morts en déportation parce que nés juifs,40 rue des Pyrénées 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.406499,48.850917
1015.0,Eleves de ces ecoles morts en déportation parce que nés juifs,Collège Georges Clemenceau 43 rue des Poissonniers 75018 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75018.0,2.351536,48.889013
101.0,"Georges,... BOUZONNIE","36, rue Geoffroy l'Asnier 75004 Paris",(croix rouge du 4ème arrondissement),75004.0,2.357091,48.85526
225.0,INSTITUT CATHOLIQUE DE PARIS - MEMORIAL 1939-1945,"27, rue d'Assas 75006 Paris",,75006.0,2.329859,48.847629
1132.0,"Benjamin, Bollangter JOURIST","45, rue Belgrand 75020 Paris",JOURDAN (Maurice),75020.0,2.407454,48.864645
313.0,En Hommage Aux SOLDATS DU PACIFIQUE,"51 bis, avenue de laTour-Maubourg 75007 Paris",(sur le rempart),75007.0,2.310013,48.858733
76.0,Groupe SEBASTOPOL,"48, boulevard Sébastopol 75003 Paris",,75003.0,2.350657,48.862469
270.0,CHAR DE COMBAT QUIMPER,"1, rue Esnault- Peleterie 75007 Paris",(Ministère des Affaires Etrangères),75007.0,2.31503,48.861068
680.0,MONUMENT AUX MORTS,Mairie du XIIIème arrondissement 75013 Paris,,75013.0,2.369931,48.833965
887.0,Andre De CRAPONNE,"17, bld Wallace, NEUILLY 75017 Paris",,75017.0,2.28452,48.877985
927.0,Danièlle CASANOVA,"43, rue du Poteau 75018 Paris",,75018.0,2.341049,48.894461
224.0,"Robert, Jacques HOUBRE","1, rue de Vaugirard 75006 Paris",,75006.0,2.341261,48.848788
858.0,Jean METZGER,"8, rue Benjamin Godard 75016 Paris",,75016.0,2.275619,48.866482
123.0,Général LECLERC,Quai du Marché Neuf 75004 Paris,,75004.0,2.345672,48.854171
1095.0,Plaque extérieure etat DEVE du 24/11/2011,8 rue Barbanègre  75019 Paris,,75019.0,2.383321,48.89231
501.0,Marcel HENRIOT,"1, boulevard Voltaire 75011 Paris",,75011.0,2.365702,48.866581
716.0,Eleves de ces ecoles morts en déportation parce que nés juifs,140 rue J.M Nordmann 75013 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75013.0,2.343165,48.833768
1075.0,Eleves de ces ecoles morts en déportation parce que nés juifs,67 avenue Simon Bolivar 75019 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75019.0,2.377262,48.876359
1189.0,Eleves de ces ecoles morts en déportation parce que nés juifs,9 rue de Tlemcen Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.387088,48.864586
8.0,Réunion Du Bureau CONSEIL NATIONAL DE LA RéSISTANCE,"182,rue de Rivoli 75001 Paris",,75001.0,2.33408,48.863206
892.0,André LAVIELLE,"18, rue Boursault 75017 Paris",,75017.0,2.320568,48.883448
1093.0,Eleves de ces ecoles morts en déportation parce que nés juifs,59bis rue de Romainville 75019 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75019.0,2.403386,48.877388
274.0,André DHOME,"131, rue de l'Université 75007 Paris",,75007.0,2.30818,48.86106
619.0,Eleves de ces ecoles morts en déportation parce que nés juifs,253 bis avenue Daumesnil 75012 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75012.0,2.402542,48.837249
585.0,Germinal MATTA,"41, avenue de Saint-Mandé 75012 Paris",,75012.0,2.401291,48.845235
838.0,Jean-claude CHAYET,"9, bld Wallace 75016 Paris",,75016.0,2.293953,48.867748
592.0,Eugène PENTIER,16 rue Claude Tillier 75012 Paris,,75012.0,2.388186,48.848206
1128.0,"HOMMES, FEMMES, ENFANTS du 20e",75020 Paris,Mairie du 20ème (Ancien Commissariat),75020.0,2.388008,48.865247
171.0,Fernand POULAIN,Rue Galande 75005 Paris,Angle rue du Fouarre,75005.0,2.347028,48.85166
1087.0,Eleves de ces ecoles morts en déportation parce que nés juifs,8 rue Sadi Lecointe 75019 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75019.0,2.373876,48.880356
1166.0,ZALKINOV,"73, rue des Amandiers 75020 Paris",,75020.0,2.389248,48.86577
280.0,Jean-robert GROSLIER-DOUGLAS,"25, avenue de Ségur 75007 Paris",,75007.0,2.309826,48.851178
245.0,Marcel RAOUL,"7-9, rue des Quatre-Vents 75006 Paris",,75006.0,2.337781,48.851703
597.0,Marcel SCHMITT,"38, quai de la Rapée 75012 Paris",,75012.0,2.373127,48.841554
803.0,MEMORIAL,"38, avenue de Suffren 75015 Paris",,75015.0,2.295076,48.854722
23.0,Raymond MESTRACCI,Place de la Concorde 75001 Paris,(côté rue de Rivoli),75001.0,2.343103,48.862862
231.0,Georges LOISELEUR,"17, quai des Grands Augustins 75006 Paris",,75006.0,2.343411,48.854123
15.0,Emile LEMONNIER,"1, avenue du général Lemonnier 75001 Paris",,75001.0,2.330173,48.861267
253.0,Wladyslaw SIKORSKI,"58, rue Jacob 75006 Paris",,75006.0,2.331925,48.856282
768.0,Eleves de ces ecoles morts en déportation parce que nés juifs,69 rue de l'Ouest 75014 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75014.0,2.318605,48.835661
809.0,Jean; Di Fusco MORVAN,"26, rue de l'Eglise 75015 Paris",,75015.0,2.286386,48.844744
1169.0,Eleves de ces ecoles morts en déportation parce que nés juifs,31 rue Etienne-Dolet 75020 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75020.0,2.385352,48.868147
426.0,Jacques LOUVEL-TESSIER,"196, rue Saint- Maur 75010 Paris",,75010.0,2.371961,48.871924
919.0,Robert BANDIN,"10, avenue Porte de Clignancourt 75018 Paris",,75018.0,2.344012,48.898789
290.0,LIBERATION,"27, boulevard de la Tour-Maubourg Angle rue Saint-Dominique/ 75007 Paris",,75007.0,2.310351,48.859789
149.0,Eleves de ces ecoles morts en déportation parce que nés juifs,Lycée Charlemagne 14 rue Charlemagne 75004 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75004.0,2.360483,48.854238
824.0,Eleves de ces ecoles morts en déportation parce que nés juifs,21 rue Dupleix 75015 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75015.0,2.297194,48.851482
700.0,Eleves de ces ecoles morts en déportation parce que nés juifs,121 rue de Patay 75013 Paris,(plaques en plexiglass a l'extérieur et a l'interieur des ecoles),75013.0,2.370377,48.828205
