903,identifiant,lien_permament_portail,isbn,ean,langue_du_document,langue_du_texte_intermediaire,langue_de_l_oeuvre_originale,date_de_publication,langue_des_sous_titres,titre,type_de_document,titre_d_un_auteur_different,titre_parallele,complement_du_titre,premiere_mention_de_responsabilite,mention_de_responsabilite_suivante,numero_de_partie,titre_de_partie,lieu_de_publication,nom_de_l_editeur,indication_specifique_du_type_de_document,autres_caracteristiques_materielles,format,materiel_d_accompagnement,collection,est_publie_avec,est_une_traduction_de,niveau_de_l_ensemble,unite_materielle,partie_composante,dates_auteur,dates_co_auteur,dates_auteur_secondaire,auteur_collectivite_element_d_entree,auteur_collectivite_subdivision,auteur_collectivite_date,co_auteur_collectivite_element_d_entree,co_auteur_collectivite_subdivision,co_auteur_collectivite_date,auteur_secondaire_collectivite_element_d_entree,auteur_secondaire_collectivite_subdivision,auteur_secondaire_collectivite_date,localisation,sous_localisation,nombre_d_objets,code_barre,cote,tomaison,categorie_documentaire,collection0,fonds,note,conservation,etat_physique,etat_de_collection,auteur_complet,co_auteur,auteur_secondaire
683930,RBSVDP0000683930,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000683930,,,['fre'],,,[date de publication inconnue],,"Nous l'aurons quand même ! Marseillaise des boulangers, créée par Bourgès à l'Horloge",['[Texte imprimé]'],,,,Paroles de Francisque Corbié,musique de Léopold Gangloff,,,Paris,['F. Bigot'],4 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900349476,129328,,LI,,,,,,,"['Corbié, Francisque']",,"['Gangloff, Léopold']"
481526,RBSVDP0000481526,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000481526,,,['fre'],,ger,DL 1974,,Nous n'avons pas de lion,['[Texte imprimé]'],,,,Fred Rodrian et Werner Klemke,,,,Paris,['La Farandole'],1 vol. (30 p.),"ill. en coul., couv. ill. en coul.",27 cm,,,,Wir haben keinen Lowen,,,,,,,,,,,,,,,,HJH,MAB2,1.0,32272060269963,NE in4 712,,LI,,,nbre de prêts GEAC : 1 ; 2002 11,,IN,,"['Rodrian, Fred']","['Klempke, Werner']","['Briand, Marie-Louise']"
230257,RBSVDP0000230257,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000230257,,,['fre'],,,1928,,Notre musée : l'art expliqué par les oeuvres,,,,,par Léon Rosenthal...,,,,Paris,['Delagrave'],129 p.,ill.,27 cm,,,,,,,,,,,,,,,,,,,,BAVP,LEC,1.0,32272900152336,13596 / V 5,,LI,,,Rel.,,,,"['Rosenthal, Léon']",,
477695,RBSVDP0000477695,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000477695,,,['fre'],,swe,1978,,Notre maison,['[Texte imprimé]'],,,,ill. par Carl Larsson,texte de Lennart Rudström ; trad. et adapté [du suédois] par Garnier frères,,,[Stockholm],['Bonnier'],1 vol. (non paginé [30] p.),"ill. en coul., couv. ill. en coul.",24 x 32 cm,,,,,,,,1853-1919,1926-...,,,,,,,,Garnier frères,,,HJH ; HJH,MAPL ; MAPL,,32272108380988 ; 32272028357165,FDS NOST G 750.4 LAR ; FDS NOST G 750.4 LAR,,LI ; LI,,,Don plaisance 2011 ; nbre de prêts GEAC : 1 ; 1996 05,,,,"['Larsson, Carl']","['Rudström, Lennart']",
123333,RBSVDP0000123333,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000123333,,,['fre'],,,1949,,Notions élémentaires d'horlogerie,,,,,"R. Lavest,...",,,,Bienne (Suisse),['Ed. horlogères'],117 p. - 16 p. de pl.,fig.,22 cm,,,,,,,,,,,,,,,,,,,,FOR,MAPL,1.0,32272900070015,NS 45583,,LI,CODI,,,,,,"['Lavest, R.']",,
349500,RBSVDP0000349500,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000349500,,,['fre'],,,1992,,Jazz mène à Paris,['[Enregistrement sonore]'],,,,Ludovic de Preissac Quintet,,,,,['Distrib. Harmonie'],1 compact,,,1 feuillet,,,,,,,,,,,,,,,,LUDOVIC DE PREISSAC QUINTET,,,MMP,SON,1.0,32272030331109,N 9905,,CD,,,1997 04,,,,,,
230931,RBSVDP0000230931,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000230931,,,['fre'],,,1962,,Cinq personnages en quête d'empereur...,['[Texte imprimé]'],,,,Maud de Belleroche,,,,Paris,['del Duca'],1 vol. (248 p.),couv. ill.,20 cm,,Du verbe à la plume,,,,,,,,,,,,,,,,,,BAVP,MAST,1.0,32272900153015,30217,,LI,,,,,,,"['Belleroche, Maud de']",,
493101,RBSVDP0000493101,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000493101,,,['fre'],,,1973,,Les cinq au bord de l'eau,,,,,Jane Flory,trad. de l'anglais [américain] par Marie-Claude Greig ; ill. de Monique Gorde,,,Paris,['G.P'],184 p.,ill. en noir et en coul.,21 cm,,Bibliothèque Rouge et or,,,,,,,,,,,,,,,,,,HJH,MAPL,1.0,32272040482868,FDS NOST R FLO,,LI,,,nbre de prêts GEAC : 1 ; 1998 02 ; etat neuf,,,,"['Flory, Jane']","['Gorde, Monique']",
515730,RBSVDP0000515730,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000515730,,,['fre'],,,1993,,"Cinémémoire, 3e Festival international films retrouvés - films restaurés",,,,"28 oct.-14 nov. 1993, Palais de Tokyo, Paris",[catalogue réd. par] Emmanuelle Toulet et Christian Belaygue,,,,Paris,['Cinémathèque française'],263 p.,ill.,30 cm,,,,,,,,,,1947-2012,CINEMEMOIRE,,1993,,,,,,,CINE,EPC,1.0,32272017154938,791.430 CIN,,LI,PRET,,1996 08,,,,,,"['Toulet', 'Belaygue, Emmanuelle', 'Christian']"
526074,RBSVDP0000526074,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000526074,1-903364-50-7,,['eng'],,,2003,,Cinema's missing children,,,,,Emma Wilson,,,,London  ;  New York (N.Y),['Wallflower Press'],IX-181 p.,ill.,23 cm,,,,,,,,1967-....,,,,,,,,,,,,CINE,EPC,1.0,32272072307389,791.436 WIL,,LI,PRET,,cd / erasmus,,,,"['Wilson, Emma']",,
739868,RBSVDP0000739868,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000739868,,,"['eng', 'jpn']",,,cop. 2001,,Cinema posters of the 20th century,['[Texte imprimé]'],,,"[exhibition, Osaka, Suntory museum, 11 April-1 July, 2001,Tokyo, Printing museum, 20 july-2 september, 2001, Obihiro, Hokkaido Obihiro museum of art, 14 september-24 october, 2001]","[texts by Tony Nourmand, Hiroshi Kashiwagi and Makoto Wada]","[edited and published by Suntory museum, Osaka]",,,Osaka,['Suntory museum'],1 vol. (159 p.),"ill. en coul., couv. ill. en coul.",24 x 25 cm,,,,,,,,,,1936-...,,,,,,,Suntory museum Tenpozan,,,FOR,MAPL,1.0,32272077781992,CE 21220,,CE,CODI,,,,,,,,"['Nourmand', 'Kashiwagi', 'Wada, Tony', 'Hiroshi', 'Makoto']"
514404,RBSVDP0000514404,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000514404,,,['fre'],,,1990,,Cinéma muet,,,,"hommage à André Antoine, manifestation organisée et présentée du 31 mai au 16 juin 1990",par le Musée d'Orsay,avec la collab. de la Cinémathèque française,,,Paris,"[""Musée d'Orsay""]",Non paginé,ill.,21 cm,,,,,,,,,,,,,,Musée d'Orsay ; Cinémathèque française,,,,,,CINE,RESE,1.0,32272007504175,791.434 ANT,,LI,PRET,,1996 04,,,,,,
942371,RBSVDP0000942371,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000942371,978-2-7535-0816-3,9782753508163,['fre'],,,2009,,Le cinéma japonais d'aujourd'hui,['[Texte imprimé]'],,,cadres incertains,Benjamin Thomas,,,,Rennes,['Presses universitaires de Rennes'],1 vol. (307 p.),"ill., couv. ill.",21 cm,,Le Spectaculaire,,,,,,1976-...,,,,,,,,,,,,CINE ; CINE,EPC ; EPC,,32272090316297 ; 32272092390613,791.439 52 THO ; 791.439 52 THO,,LI ; LI,PRET ; PRET,,,,,,"['Thomas, Benjamin']",,
512544,RBSVDP0000512544,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000512544,,,['fre'],,,1983,,Cinéma du réel,,,,du 12 au 20 mars 1983,5e Festival international de films ethnographiques et sociologiques,[organisé par] la Bibliothèque publique d'information,,,Paris,['CNAC'],76 p.,ill.,29 cm,,,,,,,,,,,Festival international de films ethnographiques et sociologiques,,1983,,,,Bibliothèque publique d'information,,,CINE,RESE,1.0,32272007508135,791.435 CIN,,LI,,,1995 11,,,,,,
360583,RBSVDP0000360583,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000360583,,,['zxx'],,,P2001,,Le cinéma de Patrice Leconte,['[Enregistrement sonore]'],,,,,,,,,['Play-Time'],1 compact,,,1 brochure,,,,,,,,,,,,,,,,,,,MMP,SON,1.0,32272057277078,N 35641,,CD,,,2001 07,,,,,,
567428,RBSVDP0000567428,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000567428,2-7177-1943-1,9782717719437,['fre'],,,1995,,Le cinéma au rendez-vous des arts,['[Texte imprimé]'],,,"France, années 20 et 30 ; [exposition, 10 octobre 1995-6 janvier 1996, Paris], Bibliothèque nationale de France",sous la dir. d'Emmanuelle Toulet,,,,Paris,['Bibliothèque nationale de France'],1 vol. (220 p.),"ill. en noir et en coul., couv. ill.",30 cm,,,,,,,,,,1957-...,,,,,,,,,,BHVP ; CINE ; FOR ; BHVP,MABU ; EPC ; MAPL ; MABU,,32272900635810 ; 32272032592732 ; 32272900272015 ; 32272900635811,151184 ; 791.439 44 LEC ; CE 15504 ; 151788,,LI ; LI ; CE ; LI,PRET ; CODI,,1996 10,,,,,,"['Toulet, Emmanuelle']"
942718,RBSVDP0000942718,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000942718,978-2-84624-966-9,9782846249669,['fre'],,,DL 2009,,"Ciné, télé, radio",['[Texte imprimé]'],,,tous les métiers (avec et) sans piston,Véronique Trouillet,,,,Paris,"[""L'Etudiant""]",1 vol. (255 p.),,18 cm,,Les guides de l'Etudiant,,,,,,,,,,,,,,,,,,CINE,EPC,1.0,32272090301224,331.7 TRO,,LI,PRET,,,,,,"['Trouillet, Véronique']",,
870267,RBSVDP0000870267,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000870267,978-2-84494-832-8,9782844948328,['fre'],,,2009,,Le cimetière Montparnasse,['[Texte imprimé]'],,,"son histoire, ses promenades, ses secrets",Marie-Laure Pierard,préface de Michel Dansel,,,Riom (Puy-de-Dôme),['Ed. De Borée'],1 vol. (337 p.),"ill., couv. ill. en coul.",21 cm,,,,,,,,,,1935-...,,,,,,,,,,DVBR ; BHVP ; DVDI,LEC ; MABU ; CIM,,32262000393890 ; 32272900640125 ; 32262000479426,H 7.2.1 PIE ; 756118 ; 718.436.120 PIE,,LI ; LI ; LI,RV,,,,,,"['Pierard, Marie-Laure']",,"['Dansel, Michel']"
555627,RBSVDP0000555627,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000555627,,,"['fre', 'eng', 'ger', 'spa']",,,1953-2009,,Cimaise,['[Texte imprimé]'],,,revue de l'art actuel,,,,,Paris,['Cimaise[puis]JGO'],,,28 cm,,,,,,,,,,,,,,,,,,,,FOR ; FOR ; FOR,MABU ; MAPL,,,PER BC21 ; PER BC21 microfilm(bobine 2) ; PER BC21,,PE ; PE ; PE,,,,,,"; [1953, nov.-1957 (1 microfilm) - 1958-1960/1961,  25 nov. 1958-05 janv.1961 (1 microfilm)] ; [1953-1954, n?1-8 ; 1954-1955 (2e série), n?1-8 (15 fasc.) - 2009, mars/mai,  n?293 (1 fasc.)]",,,
352667,RBSVDP0000352667,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000352667,,,['und'],,,1993,,Ciguri,['[Enregistrement sonore]'],,,,Nomad,,,,,"[""Vand'oeuvre""]",1 compact,,,,,,,,,,,,,Nomad,,,,,,Nomad,,,MMP,SON,1.0,32272070535296,N 24609,,CD,,,2004 09,,,,,,
818122,RBSVDP0000818122,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000818122,,,['lat'],,,[1911?],,"Cigares Quo Vadis. José Tinchant y Gonzalès & Cie, Anvers",['[Image fixe]'],,,[affiche],Cappiello,,,,[S.l.],['[éditeur inconnu]'],1 est. (affiche),"lithogr., en coul.",195 x 128 cm,,,,,,,,1875-1942,,,,,,,,,Etablissements Vercasson,,,FOR,RESE,1.0,32272900433094,AF 87129,,AF,,,Document numérisé ; Consultable en ligne,,,,"['Cappiello, Leonetto']",,
831260,RBSVDP0000831260,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000831260,,,['fre'],,,[193.],,Le Ciel de Paris sans fumée grâce au coke de gaz,['[Image fixe]'],,,[affiche],E. Maurus,,,,Paris,['Publix-Gérin'],1 affiche,en coul.,149 x 99 cm,,,,,,,,,,,,,,,,,,,,FOR,RESE,1.0,32272900446243,AF 153013 T115,T115,AF,,,Consultable uniquement sur diapositive,,,,"['Maurus, Edmond']",,
516857,RBSVDP0000516857,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000516857,2-87795-074-3,,['fre'],,,1996,,La chute des anges,,,,,Francis Valéry,,,,Pézilla-la-Rivière,['Ed. DLM'],123 p.,ill.,21 cm,,Le guide du téléfan ; Aux frontières du réel,,,,,,,,,,,,,,,,,,CINE ; CINE,RESE ; EPC,,32272043303244 ; 32272028431143,791.457 XFI ; 791.457 XFI,,LI ; LI,PRET ; PRET,,1997 02 ; 1997 02,,,,"['Valéry, Francis']",,
440374,RBSVDP0000440374,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000440374,2-253-17027-5,,['fre'],,,1998,,La cible,,,,,David Mason,trad. de l'anglais par Pierre Charras,,,Paris,['Librairie Générale Française'],441 p.,couv. ill. en coul.,18 cm,,Le Livre de Poche,,,,,,1951-...,,,,,,,,,,,,BILI,MABU,1.0,32272033331924,MAS,,LI,FIA,,1999 01,,,,"['Mason, David']",,
990783,RBSVDP0000990783,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000990783,978-2-296-09217-4,9782296092174,['fre'],,,DL 2009,,La chute de l'empire Kodak,['[Texte imprimé]'],,,,François Sauteron,,,,Paris,"[""l'Harmattan""]",1 vol. (184 p.),"ill., couv. ill.",22 cm,,Graveurs de mémoires,,,,,,,,,,,,,,,,,,BAVP,M512,1.0,32272900588861,93162,,LI,,,,,,,"['Sauteron, François']",,
989577,RBSVDP0000989577,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000989577,2-7625-8619-4,9782762586190,['fre'],,,DL 1997,,Chrystine Brouillet romancière et Simon,['[Texte imprimé]'],,,,Robert Soulières,,,,Saint-Lambert (Québec),"['éd. Héritage', 'Dominique et Cie']",1 vol. (127 p.),"ill. par la photogr., couv. ill. en coul.;",18 cm,,En plein coeur,,,,,,1950-...,,,,,,,,,,,,HJH,LEC,1.0,32272028230164,HJ U 840.5,,LI,PRET,,,,,,"['Soulières, Robert']",,
712804,RBSVDP0000712804,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000712804,2-915680-68-X,9782915680683,['fre'],,,DL 2006,,Chroniques fantastiques de Londres,['[Texte imprimé]'],,,de Mayfair aux Docklands,Georges Rodriguez,,,,Paris,"[""les Éd. de l'Officine""]",1 vol. (126 p.-1 dépl. ),"ill., couv. ill. en coul.",17 cm,,,,,,,,1934-...,,,,,,,,,,,,BILI,MABU,1.0,32272079028483,ROD,,LI,FIA,,,COEX,,,"['Rodriguez, Georges']",,
700953,RBSVDP0000700953,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000700953,,,['fre'],,,1909-1910,,Chronique de 1831 à 1862,['[Texte imprimé]'],,,,"Dorothée de Courlande, Dsse de Dino, puis duchesse de Talleyrand et de Sagan","publiée avec des annotations et un index bibliographique par la princesse Radziwill, née Castellane",,,Paris,['Plon'],4 vol.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900368012,616555 II,II,LI,,BOUG,"Provenance : Legs de la bibliothèque de Marie-Louise Bouglé (1883-1936), remis par son mari André Mariani à la Bibliothèque historique de la Ville de Paris en 1946",,,,"['Dino, Dorothée de Courlande']","['Sagan', 'Talleyrand']",['Radziwill']
652679,RBSVDP0000652679,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000652679,978-2-7561-0082-1,9782756100821,['fre'],,,impr. 2007,,D'une révolution conservatrice,['[Texte imprimé]'],,,et de ses effets sur la gauche française,Didier Eribon,,,,Paris,['L. Scheer'],1 vol. (156 p.),,19 cm,,Variations,,,,,,1953-...,,,,,,,,,,,,BAVP,516A,1.0,32272900316752,108059,,LI,,,,,,,"['Eribon, Didier']",,
491620,RBSVDP0000491620,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000491620,,,['fre'],,,1951,,"D'Artagnan, mousquetaire du Roy",,,,la véritable histoire de Charles de Batz de Castelmore,Rodolphe Thierry,ill. de Guy Sabran,,,Paris,['G.P'],250 p.,ill. en noir et en coul.,18 cm,,Bibliothèque Rouge et Or,,,,,,,,,,,,,,,,,,HJH,MAPL,1.0,32272032110683,FDS NOST R THI,,LI,,,nbre de prêts GEAC : 1 ; 1996 11,,,,"['Thierry, Rodolphe']",,"['Sabran, Guy']"
820484,RBSVDP0000820484,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000820484,,,['fre'],,,1971,,Cyrk,['[Image fixe]'],,,[affiche],,,,,Warszawa,['Zam'],1 affiche,,97 x 66 cm,,,,,,,,,,,,,,,,,,,,FOR,R105,1.0,32272900435455,AF 172245 NE,,AF,,,,,,,,,
651633,RBSVDP0000651633,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000651633,978-2-07-011895-3,9782070118953,"['eng', 'fre']",,fre,impr. 2007,,"Cy Twombly, Blooming",['[Texte imprimé]'],,,"a scattering of blossoms and others things ; [exposition, 4 juin-30 septembre 2007], Collection Lambert en Avignon-Musée d'art contemporain",[catalogue sous la direction d'Éric Mézil],,,,[Paris],['Gallimard'],1 vol. (188 p.),"ill. en noir et en coul., jaquette ill. en coul.",29 cm,,,,,,,,,,1964?-...,Collection Lambert en Avignon,,,,,,,,,FOR,MAPL,1.0,32272090105054,CE 27346,,CE,CODI,,,,,,,,"['Mézil, Éric']"
810702,RBSVDP0000810702,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000810702,978-2-8415-6988-5,9782841569885,['fre'],,,DL 2008,,Curiosités végétales,['[Texte imprimé]'],,,voyage insolite au pays des plantes insolites,Muriel Hazan,,,,Rodez,['Editions du Rouergue'],(1 vol.),"nombreuses ill. en coul., couv. ill. en coul.",29 cm,,,,,,,,1976-...,,,,,,,,,,,,DVBR ; FOR,LEC ; ARCH,,32262000388536 ; 32272094712566,C 3 HAZ ; ALP 713Haz,,LI ; LI,PRET,,,,,,"['Hazan, Muriel']",,
868795,RBSVDP0000868795,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000868795,978-2-200-35359-9,9782200353599,['fre'],,eng,DL 2008,,Cultural studies,['[Texte imprimé]'],,,anthologie,"[établie par] Hervé Glévarec, Éric Macé et Éric Maigret","[textes traduits de l'anglais par Catherine Combier, Michèle Albaret, Marie-Christine Gamberini, et al.]",,,Paris,"['A. Colin', 'INA']",1 vol. (368 p.),,23 cm,,Médiacultures,,,,,,,,1969-... ; 1964-...,,,,,,,,,,BMD,MAGI,1.0,32272092836409,8? 17341,,LI,,,,,,,,,"['Glevarec', 'Macé', 'Maigret, Hervé', 'Éric', 'Éric']"
468091,RBSVDP0000468091,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000468091,2-249-52167-0,,,,ger,1982,,Cultivons notre jardin aromatique,['[Texte imprimé]'],,,,[Traduction en langue française : Sylvie Girard],,,,Paris,['Dessain et Tolra'],63 p.,ill.,35 cm,,,,,,,,,,,,,,,,,,,,HJH,MAB2,1.0,32272049658823,NE in4 1805,,LI,,,nbre de prêts GEAC : 0 ; 2000 09 ; Don,,,,,,"['Girard, Sylvie']"
295023,RBSVDP0000295023,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000295023,,,['fre'],,,1975,,La Cuisinière et le mangeur d'hommes,['Texte imprimé'],,,"essai sur les rapports entre l'État, le marxisme et les camps de concentration",André Glucksmann,,,,Paris,['Éditions du Seuil'],221 p.,couv. ill.,21 cm,,Collection Combats ; Collection Combats,,,,,,1937-2015,,,,,,,,,,,,BAVP,GAL,1.0,32272900224969,39914,,LI,,,,,,,"['Glucksmann, André']",,
633615,RBSVDP0000633615,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000633615,,,['fre'],,,[date de publication inconnue],,"La Culote, chanson érotique sur différens sujets et singulièrement sur la Révolution française",['[Texte imprimé]'],,,,"par le sieur Belier,...",,,,Paris,['Girardin'],22 p.,pl.,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900304875,8-BRO-602124,,LI,,,,,,,['Belier'],,
735679,RBSVDP0000735679,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000735679,84-96411-03-6,,['spa'],,,impr. 2005,,Cuatrocientos años de Don Quijote por el mundo,['[Texte imprimé]'],,,"sala municipal de exposiciones del Museo Pasion, Valladolid, 17 noviembre 2005-8 enero 2006",,,,,"[Alcobendas, Madrid]","['TF Editores', 'Sociedad Estatal de Conmemoraciones Culturales']",1 vol. (61 p.),"ill. en noir et en coul., couv. ill.",22 cm,,,,,,,,,,,Museo Pasion,,,,,,,,,FOR,MAPL,1.0,32272098843276,CE 22225,,CE,CODI,,,,,,,,
687356,RBSVDP0000687356,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000687356,,,['fre'],,,[date de publication inconnue],,La Critique des dames et des messieurs à leur toilette,['[Texte imprimé]'],,,,,,,,(S.l.),['[éditeur inconnu]'],15 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900353267,10471 (n?2),,LI,,COUS,,,,,,,
781249,RBSVDP0000781249,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000781249,,,['fre'],,,1828,,"Crispin médecin, comédie en 3 actes, en prose (Hôtel de Bourgogne, juillet 1673 et Comédie Française 12 décembre 1680",['[Texte imprimé]'],,,,"Noël Lebreton, Sieur de Hauteroche",(d'après Johannidès),,,Paris,['Nicolle'],1 vol.,,In 12?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900423394,610857 n? 1,,LI,,,,,,,"['Hauteroche, Noël Lebreton']",,['Johannidès']
197574,RBSVDP0000197574,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000197574,,,['fre'],,,1982,,La CRISE en Europe,,,,,"Miguel de Aldasoro, Samuel Brittan, Guido Carli, Etienne Davignon... [et al.], sous la dir. de Ralf Dahrendorf",préf. de Gaston Thorn,,,[Paris],['Fayard'],356 p.,"tabl., graph.",24 cm,,,,,,,,,,,,,,,,,,,,BAVP,GAL,1.0,32272900118981,46851,,LI,,,,,,,,,"['Dahrendorf', 'Thorn, Ralf,', 'Gaston,']"
214037,RBSVDP0000214037,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000214037,,,['fre'],,,[1965],,"Crise de la démocratie, crise de la civilisation",,,,,,,,,Lyon,['chronique sociale de France'],132 p.,,18 cm,,Le fond du problème,,,,,,,,,,,,,,,,,,BAVP,516A,1.0,32272900135723,30501,,LI,,,,,,,"['Lacroix, Jean']",,
218786,RBSVDP0000218786,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000218786,,,['fre'],,,1910,,La Crise américaine de 1907 : essai d'histoire financière,,,,,par Robert Manceron,,,,Paris,['A. Rousseau'],215 p.,,26 cm,,,,,,,,,,,,,,,,,,,,BAVP,MAST,1.0,32272900140476,71464,,LI,,,,,,,"['Manceron, Robert']",,
13333,RBSVDP0000013333,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000013333,,,['fre'],,,1971,,Les cris de la vie,['[texte imprimé]'],,,,Ménie Gregoire,,,,Paris,['Tchou'],274 p.,,8?,,,,,,,,1919-2014,,,,,,,,,,,,BMD,MAGI,1.0,32272094573133,301.1 GRE,,LI,,,,,,,"['Grégoire, Ménie']",,
453832,RBSVDP0000453832,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000453832,,,['fre'],,,1951,,Le crime de Belgravia,,,,,Léo Gestelys,ill. de Roux,,,Lyon,['Ed. du Puits-Pelu'],125 p.,couv. ill. en coul.,16 cm,,Le Glaive,,,,,,1885-1973,,,,,,,,,,,,BILI,MABU,1.0,32272057734102,GES,,LI,FIA,,2002 07,,,,"['Gestelys, Léo']",,
687208,RBSVDP0000687208,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000687208,,,['fre'],,,[date de publication inconnue],,"Le Cri de la raison et de la politique en faveur des Avignonais, ou Réfléxions d'un patriote clairvoyant adressées à la Nation française",['[Texte imprimé]'],,,,,,,,(S.l.),['[éditeur inconnu]'],28 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900353097,968732 (n?2),,LI,,,Etat de collection : 1790-91,,,,,,
655354,RBSVDP0000655354,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000655354,,,['fre'],,,1912,,"Le Crépuscule d'un romantique, Hector Berlioz (1842-1869), d'après de nombreux documents inédits",['[Texte imprimé]'],,,,Adolphe Boschot,,,,Paris,['Plon'],713 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900318336,945047,,LI,,,,,,,"['Boschot, Adolphe']",,
188235,RBSVDP0000188235,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000188235,,,['fre'],,,1864,,Le crédit populaire,['[Texte imprimé]'],,,,par A. Batbie,,,,Paris,"['Cotillon', 'Guillaumin et Cie']",1 vol. (LIV-300 p.),tabl.,19 cm,,,,,,,,1828-1887,,1825-1875,,,,,,,,,,BAVP ; BAVP,516A ; MAST,,32272900109692,659 / tr 1 ; BC 4697,,LI ; LI,,BCP,,,,,"['Batbie, Anselme']",,"['Horn, J. Édouard']"
151608,RBSVDP0000151608,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000151608,,,['eng'],,,1962,,Creative America,,,,,The national cultural center,,,,New-York,['the Ridge Press'],127 p.,ill. en noir et en coul. ; couv. ill.,28 cm,,,,,,,,,,,The National Cultural Center,,,,,,,,,FOR,MAPL,1.0,32272900085253,NS 37692,,LI,CODI,,,,,,,,
297994,RBSVDP0000297994,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000297994,2-908020-00-9,,['fre'],,,[1989],,Création et développement des entreprises culturelles,['Texte imprimé'],,,une analyse microscopique en région Rhône-Alpes,"Pascal Lièvre, Marc Lecoutre",,,,Clermont Ferrand,['Resel'],205 p.,"ill., couv. ill.",21 cm,,,,,,,,1956-...,,,,,,,,,,,,BAVP,GAL,1.0,32272900227936,55964,,LI,,,,,,,"['Lièvre, Pascal']","['Lecoutre, Marc']",
336066,RBSVDP0000336066,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000336066,,,['zxx'],,,P1986,,La Création du monde,['[Enregistrement sonore]'],,,,Groupe Recherches Musicales,,,,,['Distrib. Musidisc'],1 compact,,,1 brochure,,,,,,,,,,,,,,,,Groupe Recherches Musicales,,,MMP,SON,1.0,32272018227519,N 20807,,CD,,,1996 06,,,,"['Parmegiani, Bernard']",,
